time,Name,Close,Diff
2022-01-12,USDT-EUR,0.8752,-0.00550000000000006
2022-01-13,USDT-EUR,0.8733,-0.0020000000000000018
2022-01-14,USDT-EUR,0.8769,0.0035000000000000586
2022-01-15,USDT-EUR,0.8773,0.00039999999999995595
2022-01-16,USDT-EUR,0.877,-0.00029999999999996696
2022-01-17,USDT-EUR,0.8773,0.00039999999999995595
2022-01-18,USDT-EUR,0.8833,0.006000000000000005
2022-01-19,USDT-EUR,0.8823,-0.0009000000000000119
2022-01-20,USDT-EUR,0.8845,0.0021999999999999797
2022-01-21,USDT-EUR,0.8827,-0.0015999999999999348
2022-01-22,USDT-EUR,0.8832,0.00039999999999995595
2022-01-23,USDT-EUR,0.883,-0.00019999999999997797
2022-01-24,USDT-EUR,0.8839,0.0009000000000000119
2022-01-25,USDT-EUR,0.886,0.0021999999999999797
2022-01-26,USDT-EUR,0.8906,0.0044999999999999485
2022-01-27,USDT-EUR,0.898,0.007299999999999973
2022-01-28,USDT-EUR,0.8975,-0.00040000000000006697
2022-01-29,USDT-EUR,0.8987,0.0013000000000000789
2022-01-30,USDT-EUR,0.8974,-0.0014000000000000679
2022-01-31,USDT-EUR,0.8911,-0.006399999999999961
2022-02-01,USDT-EUR,0.8879,-0.0030999999999999917
2022-02-02,USDT-EUR,0.8857,-0.0021999999999999797
2022-02-03,USDT-EUR,0.8751,-0.010600000000000054
2022-02-04,USDT-EUR,0.8739,-0.0011999999999999789
2022-02-05,USDT-EUR,0.8747,0.0008000000000000229
2022-02-06,USDT-EUR,0.8736,-0.0010999999999999899
2022-02-07,USDT-EUR,0.8747,0.0010000000000000009
2022-02-08,USDT-EUR,0.8768,0.0018000000000000238
2022-02-09,USDT-EUR,0.8765,-0.00040000000000006697
2022-02-10,USDT-EUR,0.8771,0.0007000000000000339
2022-02-11,USDT-EUR,0.8812,0.0040999999999999925
2022-02-12,USDT-EUR,0.8826,0.0014000000000000679
2022-02-13,USDT-EUR,0.8805,-0.002100000000000102
2022-02-14,USDT-EUR,0.8848,0.0043000000000000815
2022-02-15,USDT-EUR,0.8814,-0.0034000000000000696
2022-02-16,USDT-EUR,0.8795,-0.0018000000000000238
2022-02-17,USDT-EUR,0.8808,0.0013000000000000789
2022-02-18,USDT-EUR,0.8838,0.0030999999999999917
2022-02-19,USDT-EUR,0.8837,0.0
2022-02-20,USDT-EUR,0.8839,0.00019999999999997797
2022-02-21,USDT-EUR,0.8846,0.0007000000000000339
2022-02-22,USDT-EUR,0.8834,-0.0010999999999999899
2022-02-23,USDT-EUR,0.885,0.0017000000000000348
2022-02-24,USDT-EUR,0.8937,0.008500000000000063
2022-02-25,USDT-EUR,0.8874,-0.006500000000000061
2022-02-26,USDT-EUR,0.8883,0.0009000000000000119
2022-02-27,USDT-EUR,0.8951,0.006800000000000028
2022-02-28,USDT-EUR,0.8915,-0.0035000000000000586
2022-03-01,USDT-EUR,0.8988,0.007300000000000084
2022-03-02,USDT-EUR,0.9,0.0010000000000000009
2022-03-03,USDT-EUR,0.9039,0.0039000000000000146
2022-03-04,USDT-EUR,0.9155,0.011599999999999944
2022-03-05,USDT-EUR,0.9157,0.00019999999999997797
2022-03-06,USDT-EUR,0.92,0.0043000000000000815
2022-03-07,USDT-EUR,0.9209,0.0010000000000000009
2022-03-08,USDT-EUR,0.9181,-0.0028000000000000247
2022-03-09,USDT-EUR,0.9037,-0.01440000000000008
2022-03-10,USDT-EUR,0.9086,0.0049000000000000155
2022-03-11,USDT-EUR,0.9168,0.007999999999999896
2022-03-12,USDT-EUR,0.9176,0.0008000000000000229
2022-03-13,USDT-EUR,0.9151,-0.0024999999999999467
2022-03-14,USDT-EUR,0.914,-0.0011999999999999789
2022-03-15,USDT-EUR,0.9121,-0.0019000000000000128
2022-03-16,USDT-EUR,0.9077,-0.0044000000000000705
2022-03-17,USDT-EUR,0.9014,-0.006099999999999994
2022-03-18,USDT-EUR,0.9045,0.0031999999999999806
2022-03-19,USDT-EUR,0.9044,0.0
2022-03-20,USDT-EUR,0.9055,0.0010999999999999899
2022-03-21,USDT-EUR,0.9078,0.0023000000000000798
2022-03-22,USDT-EUR,0.9072,-0.0007000000000000339
2022-03-23,USDT-EUR,0.9088,0.0017000000000000348
2022-03-24,USDT-EUR,0.9084,-0.000500000000000056
2022-03-25,USDT-EUR,0.9109,0.0027000000000000357
2022-03-26,USDT-EUR,0.9107,-0.000300000000000078
2022-03-27,USDT-EUR,0.9104,-0.00029999999999996696
2022-03-28,USDT-EUR,0.9099,-0.0004999999999999449
2022-03-29,USDT-EUR,0.9022,-0.008000000000000007
2022-03-30,USDT-EUR,0.8962,-0.005700000000000038
2022-03-31,USDT-EUR,0.9035,0.007399999999999962
2022-04-01,USDT-EUR,0.9056,0.0020000000000000018
2022-04-02,USDT-EUR,0.9058,0.000200000000000089
2022-04-03,USDT-EUR,0.9058,0.000200000000000089
2022-04-04,USDT-EUR,0.9114,0.005599999999999938
2022-04-05,USDT-EUR,0.917,0.005700000000000038
2022-04-06,USDT-EUR,0.9179,0.001100000000000101
2022-04-07,USDT-EUR,0.9207,0.0027999999999999137
2022-04-08,USDT-EUR,0.9199,-0.0008999999999999009
2022-04-09,USDT-EUR,0.9206,0.0006999999999999229
2022-04-10,USDT-EUR,0.9192,-0.0013999999999999568
2022-04-11,USDT-EUR,0.9194,0.00019999999999997797
2022-04-12,USDT-EUR,0.9241,0.0047000000000000375
2022-04-13,USDT-EUR,0.918,-0.006000000000000005
2022-04-14,USDT-EUR,0.9244,0.00649999999999995
2022-04-15,USDT-EUR,0.9256,0.0010999999999999899
2022-04-16,USDT-EUR,0.926,0.00040000000000006697
2022-04-17,USDT-EUR,0.9251,-0.0009000000000000119
2022-04-18,USDT-EUR,0.928,0.0029000000000000137
2022-04-19,USDT-EUR,0.9268,-0.0012000000000000899
2022-04-20,USDT-EUR,0.9221,-0.0046999999999999265
2022-04-21,USDT-EUR,0.9233,0.0011999999999999789
2022-04-22,USDT-EUR,0.9266,0.0032999999999999696
2022-04-23,USDT-EUR,0.9275,0.0010000000000000009
2022-04-24,USDT-EUR,0.9258,-0.0017000000000000348
2022-04-25,USDT-EUR,0.9335,0.007800000000000029
2022-04-26,USDT-EUR,0.9399,0.006299999999999972
2022-04-27,USDT-EUR,0.9474,0.007500000000000062
2022-04-28,USDT-EUR,0.9519,0.0044999999999999485
2022-04-29,USDT-EUR,0.9487,-0.0030999999999999917
2022-04-30,USDT-EUR,0.9497,0.0009000000000000119
2022-05-01,USDT-EUR,0.9486,-0.0010999999999999899
2022-05-02,USDT-EUR,0.9518,0.0031999999999999806
2022-05-03,USDT-EUR,0.9502,-0.0014999999999999458
2022-05-04,USDT-EUR,0.9412,-0.008899999999999908
2022-05-05,USDT-EUR,0.948,0.00649999999999995
2022-05-06,USDT-EUR,0.948,0.0
2022-05-07,USDT-EUR,0.948,0.0
2022-05-08,USDT-EUR,0.949,0.0010000000000000009
2022-05-09,USDT-EUR,0.946,-0.0030000000000000027
2022-05-10,USDT-EUR,0.949,0.0030000000000000027
2022-05-11,USDT-EUR,0.947,-0.0030000000000000027
2022-05-12,USDT-EUR,0.96,0.013000000000000012
2022-05-13,USDT-EUR,0.96,-0.0010000000000000009
2022-05-14,USDT-EUR,0.96,0.0
2022-05-15,USDT-EUR,0.961,0.0010000000000000009
2022-05-16,USDT-EUR,0.956,-0.0050000000000000044
2022-05-17,USDT-EUR,0.947,-0.009000000000000008
2022-05-18,USDT-EUR,0.953,0.006000000000000005
2022-05-19,USDT-EUR,0.944,-0.009000000000000008
2022-05-20,USDT-EUR,0.9456,0.0019799999999999818
2022-05-21,USDT-EUR,0.9453,-0.00030999999999992145
2022-05-22,USDT-EUR,0.9448,-0.0005899999999999794
2022-05-23,USDT-EUR,0.9348,-0.010090000000000043
2022-05-24,USDT-EUR,0.93066,-0.004589999999999983
2022-05-25,USDT-EUR,0.93435,0.0037399999999999656
2022-05-26,USDT-EUR,0.93041,-0.00385000000000002
2022-05-27,USDT-EUR,0.93061,-0.00018999999999991246
2022-05-28,USDT-EUR,0.93093,0.00031999999999998696
2022-05-29,USDT-EUR,0.93107,0.00014999999999998348
2022-05-30,USDT-EUR,0.92751,-0.0034000000000000696
2022-05-31,USDT-EUR,0.93089,0.0033800000000000496
