time,Name,Close,Diff
2022-10-13,ILV-USD,56.54,1.5399999999999991
2022-10-14,ILV-USD,54.43,-2.1400000000000006
2022-10-15,ILV-USD,53.18,-1.3999999999999986
2022-10-16,ILV-USD,54.27,1.0900000000000034
2022-10-17,ILV-USD,55.12,0.8299999999999983
2022-10-18,ILV-USD,53.85,-1.3200000000000003
2022-10-19,ILV-USD,52.16,-1.5700000000000003
2022-10-20,ILV-USD,52.19,0.00999999999999801
2022-10-21,ILV-USD,52.1,-0.11999999999999744
2022-10-22,ILV-USD,53.28,1.1600000000000037
2022-10-23,ILV-USD,58.07,4.789999999999999
2022-10-24,ILV-USD,55.13,-3.259999999999998
2022-10-25,ILV-USD,59.41,4.319999999999993
2022-10-26,ILV-USD,73.13,13.769999999999996
2022-10-27,ILV-USD,65.02,-7.950000000000003
2022-10-28,ILV-USD,67.35,2.319999999999993
2022-10-29,ILV-USD,67.72,0.6400000000000006
2022-10-30,ILV-USD,67.02,-0.6099999999999994
2022-10-31,ILV-USD,66.13,-1.0400000000000063
2022-11-01,ILV-USD,62.0,-4.1299999999999955
2022-11-02,ILV-USD,58.8,-3.210000000000001
2022-11-03,ILV-USD,59.46,0.6499999999999986
2022-11-04,ILV-USD,66.22,6.509999999999998
2022-11-05,ILV-USD,64.45,-1.8699999999999903
2022-11-06,ILV-USD,61.51,-2.970000000000006
2022-11-07,ILV-USD,60.37,-0.9400000000000048
2022-11-08,ILV-USD,51.64,-8.649999999999999
2022-11-09,ILV-USD,42.17,-9.469999999999999
2022-11-10,ILV-USD,49.67,7.57
2022-11-11,ILV-USD,48.03,-1.6899999999999977
2022-11-12,ILV-USD,45.95,-1.779999999999994
2022-11-13,ILV-USD,43.93,-1.8699999999999974
2022-11-14,ILV-USD,44.88,0.8400000000000034
2022-11-15,ILV-USD,44.92,0.240000000000002
2022-11-16,ILV-USD,44.74,0.060000000000002274
2022-11-17,ILV-USD,43.51,-0.7199999999999989
2022-11-18,ILV-USD,43.39,-0.21000000000000085
2022-11-19,ILV-USD,43.76,0.37999999999999545
2022-11-20,ILV-USD,40.83,-2.990000000000002
2022-11-21,ILV-USD,39.19,-1.480000000000004
2022-11-22,ILV-USD,39.98,0.8200000000000003
2022-11-23,ILV-USD,41.24,1.4600000000000009
2022-11-24,ILV-USD,40.69,-0.5
2022-11-25,ILV-USD,39.28,-1.6299999999999955
2022-11-26,ILV-USD,39.72,0.44999999999999574
2022-11-27,ILV-USD,39.26,-0.46000000000000085
2022-11-28,ILV-USD,38.62,-0.6400000000000006
2022-11-29,ILV-USD,39.51,0.8900000000000006
2022-11-30,ILV-USD,42.09,2.3700000000000045
2022-12-01,ILV-USD,41.96,-0.3100000000000023
2022-12-02,ILV-USD,42.41,0.37999999999999545
2022-12-03,ILV-USD,41.6,-0.75
2022-12-04,ILV-USD,48.44,6.919999999999995
2022-12-05,ILV-USD,45.67,-2.4499999999999957
2022-12-06,ILV-USD,45.15,-0.23000000000000398
2022-12-07,ILV-USD,43.54,-1.4699999999999989
2022-12-08,ILV-USD,46.42,2.8900000000000006
2022-12-09,ILV-USD,46.2,-0.3399999999999963
2022-12-10,ILV-USD,46.22,0.01999999999999602
2022-12-11,ILV-USD,49.7,3.530000000000001
2022-12-12,ILV-USD,48.01,-1.8599999999999994
2022-12-13,ILV-USD,48.06,0.07000000000000028
2022-12-14,ILV-USD,47.25,-1.0499999999999972
2022-12-15,ILV-USD,43.6,-3.6599999999999966
2022-12-16,ILV-USD,39.92,-3.6099999999999994
2022-12-17,ILV-USD,41.96,2.0500000000000043
2022-12-18,ILV-USD,41.32,-0.6599999999999966
2022-12-19,ILV-USD,40.01,-1.240000000000002
2022-12-20,ILV-USD,41.4,1.4600000000000009
2022-12-21,ILV-USD,40.53,-0.9499999999999957
2022-12-22,ILV-USD,40.43,-0.11999999999999744
2022-12-23,ILV-USD,40.3,-0.1700000000000017
2022-12-24,ILV-USD,40.19,-0.12000000000000455
2022-12-25,ILV-USD,39.87,-0.28000000000000114
2022-12-26,ILV-USD,40.36,0.5899999999999963
2022-12-27,ILV-USD,40.56,0.05000000000000426
2022-12-28,ILV-USD,39.02,-1.6299999999999955
2022-12-29,ILV-USD,39.18,0.07000000000000028
2022-12-30,ILV-USD,38.96,-0.259999999999998
2022-12-31,ILV-USD,38.37,-0.6099999999999994
2023-01-01,ILV-USD,38.52,0.15000000000000568
2023-01-02,ILV-USD,39.28,0.740000000000002
2023-01-03,ILV-USD,38.64,-0.6300000000000026
2023-01-04,ILV-USD,39.9,1.259999999999998
2023-01-05,ILV-USD,39.16,-0.9100000000000037
2023-01-06,ILV-USD,38.85,-0.30999999999999517
2023-01-07,ILV-USD,39.74,0.8900000000000006
2023-01-08,ILV-USD,41.05,1.3099999999999952
2023-01-09,ILV-USD,42.52,1.480000000000004
2023-01-10,ILV-USD,45.42,2.8700000000000045
2023-01-11,ILV-USD,46.98,1.5999999999999943
