Date,Open,High,Low,Close,Adj Close,Volume
2022-01-18,285.8800048828125,287.3699951171875,273.7799987792969,275.80999755859375,270.45574951171875,2099000
2022-01-19,277.3800048828125,280.3800048828125,275.260009765625,278.05999755859375,272.6620788574219,1480900
2022-01-20,277.8699951171875,285.30999755859375,277.8699951171875,279.2099914550781,273.7897644042969,1014600
2022-01-21,279.3599853515625,281.0,272.1099853515625,276.4200134277344,271.0539245605469,2021100
2022-01-24,270.6499938964844,276.6700134277344,267.69000244140625,276.30999755859375,270.946044921875,1523700
2022-01-25,271.4100036621094,276.75,266.7099914550781,274.80999755859375,269.47515869140625,1438500
2022-01-26,279.0,280.0,266.1300048828125,269.0299987792969,263.807373046875,1969500
2022-01-27,272.7300109863281,274.6000061035156,267.3500061035156,269.75,264.513427734375,1310600
2022-01-28,270.2799987792969,272.5,263.94000244140625,271.989990234375,266.70989990234375,1053600
2022-01-31,270.95001220703125,272.6700134277344,268.75,271.989990234375,266.70989990234375,1054700
2022-02-01,272.7099914550781,276.989990234375,271.3800048828125,274.3999938964844,269.0731506347656,1050000
2022-02-02,274.4800109863281,280.30999755859375,274.19000244140625,280.0799865722656,274.6428527832031,1349200
2022-02-03,276.989990234375,280.6600036621094,275.4599914550781,275.82000732421875,271.6683654785156,961200
2022-02-04,273.7799987792969,275.94000244140625,269.70001220703125,270.4200134277344,266.349609375,1132000
2022-02-07,271.7900085449219,271.7900085449219,262.6499938964844,264.0400085449219,260.0656433105469,1457200
2022-02-08,265.29998779296875,270.20001220703125,264.75,270.0199890136719,265.95562744140625,1041700
2022-02-09,272.6000061035156,275.04998779296875,271.5400085449219,273.9599914550781,269.8363037109375,768800
2022-02-10,270.739990234375,276.80999755859375,269.6300048828125,272.3299865722656,268.2308654785156,2161300
2022-02-11,271.6199951171875,274.1000061035156,264.7200012207031,267.2099914550781,263.18792724609375,1039100
2022-02-14,268.0899963378906,273.1700134277344,266.6000061035156,272.2699890136719,268.1717529296875,1287200
2022-02-15,274.7200012207031,277.8699951171875,273.42999267578125,275.1300048828125,270.9887390136719,1043500
2022-02-16,274.510009765625,277.6199951171875,272.05999755859375,276.760009765625,272.59417724609375,1181500
2022-02-17,274.54998779296875,276.0299987792969,272.55999755859375,273.2300109863281,269.1173095703125,908400
2022-02-18,273.42999267578125,276.2900085449219,269.95001220703125,270.2200012207031,266.15264892578125,1141700
2022-02-22,270.80999755859375,272.0199890136719,257.94000244140625,258.3500061035156,254.4613037109375,3359700
2022-02-23,259.17999267578125,259.7900085449219,250.4600067138672,253.66000366210938,249.84190368652344,2816800
2022-02-24,251.13999938964844,254.47000122070312,247.86000061035156,254.0399932861328,250.21615600585938,1829600
2022-02-25,255.63999938964844,262.4200134277344,255.3000030517578,260.42999267578125,256.5099792480469,1330900
2022-02-28,256.489990234375,258.8699951171875,253.66000366210938,256.5199890136719,252.65884399414062,2734500
2022-03-01,256.70001220703125,259.3299865722656,253.74000549316406,255.07000732421875,251.2306671142578,1848500
2022-03-02,257.489990234375,271.0799865722656,256.4599914550781,269.2200012207031,265.16766357421875,2300000
2022-03-03,270.3699951171875,277.1600036621094,270.3699951171875,272.0,267.90582275390625,1492300
2022-03-04,269.5299987792969,284.7300109863281,269.0799865722656,284.57000732421875,280.28662109375,2168000
2022-03-07,284.42999267578125,290.8299865722656,278.0,278.30999755859375,274.120849609375,1958000
2022-03-08,279.4100036621094,280.7799987792969,265.1000061035156,265.6700134277344,261.6711120605469,1907500
2022-03-09,270.5,271.5400085449219,261.7200012207031,263.7900085449219,259.81939697265625,1536700
2022-03-10,261.0,270.9800109863281,260.0299987792969,269.8500061035156,265.7882080078125,1969600
2022-03-11,270.4599914550781,273.7799987792969,267.0899963378906,267.3399963378906,263.3159484863281,837900
2022-03-14,269.55999755859375,270.05999755859375,263.92999267578125,266.0899963378906,262.0848083496094,944500
2022-03-15,268.7799987792969,269.6400146484375,263.2200012207031,268.05999755859375,264.0251159667969,903200
2022-03-16,270.4100036621094,273.94000244140625,268.6400146484375,273.32000732421875,269.2059631347656,1353100
2022-03-17,272.510009765625,274.42999267578125,269.2900085449219,274.3900146484375,270.2598571777344,1105700
2022-03-18,265.6300048828125,275.1700134277344,265.6300048828125,274.8299865722656,270.6932067871094,2460700
2022-03-21,275.70001220703125,281.010009765625,274.94000244140625,278.1499938964844,273.9632873535156,1039200
2022-03-22,279.8699951171875,280.0,274.7300109863281,278.95001220703125,274.751220703125,1026600
2022-03-23,278.2900085449219,280.8699951171875,276.1600036621094,277.2300109863281,273.05712890625,1149800
2022-03-24,277.6000061035156,282.2799987792969,277.6000061035156,279.54998779296875,275.3421630859375,924500
2022-03-25,280.3399963378906,283.489990234375,279.0199890136719,283.3599853515625,279.0948181152344,912300
2022-03-28,283.6600036621094,284.8699951171875,280.54998779296875,284.6199951171875,280.33587646484375,759000
2022-03-29,285.55999755859375,286.3299865722656,279.2900085449219,285.6600036621094,281.3602294921875,1025800
2022-03-30,288.94000244140625,289.57000732421875,285.3299865722656,289.1499938964844,284.7976989746094,1653300
2022-03-31,287.989990234375,291.54998779296875,285.2200012207031,285.2200012207031,280.9268493652344,1365600
2022-04-01,285.20001220703125,285.57000732421875,264.5299987792969,265.8399963378906,261.83856201171875,2387400
