Date,Open,High,Low,Close,Adj Close,Volume
2022-01-18,55.119998931884766,56.130001068115234,54.939998626708984,55.529998779296875,54.42778396606445,3745800
2022-01-19,56.779998779296875,57.470001220703125,55.52000045776367,55.56999969482422,54.46699142456055,3780700
2022-01-20,55.88999938964844,56.61000061035156,52.9900016784668,53.11000061035156,52.05582046508789,3018600
2022-01-21,52.970001220703125,54.88999938964844,51.93000030517578,53.04999923706055,51.997005462646484,4572300
2022-01-24,51.54999923706055,56.529998779296875,50.939998626708984,56.18000030517578,55.064884185791016,5668600
2022-01-25,55.279998779296875,55.43000030517578,53.66999816894531,54.79999923706055,53.71227264404297,4479700
2022-01-26,55.290000915527344,56.56999969482422,52.40999984741211,52.939998626708984,51.88918685913086,3723300
2022-01-27,53.84000015258789,55.2599983215332,52.31999969482422,52.900001525878906,51.8499870300293,4556800
2022-01-28,52.709999084472656,54.65999984741211,51.06999969482422,54.650001525878906,53.56525421142578,3500900
2022-01-31,54.060001373291016,56.119998931884766,54.029998779296875,56.06999969482422,54.957061767578125,2915500
2022-02-01,56.130001068115234,56.7599983215332,54.900001525878906,56.290000915527344,55.172698974609375,3740100
2022-02-02,58.2599983215332,59.2400016784668,57.2599983215332,58.720001220703125,57.55446243286133,11349100
2022-02-03,57.790000915527344,58.310001373291016,55.599998474121094,55.65999984741211,54.555206298828125,4167700
2022-02-04,55.959999084472656,56.95000076293945,54.58000183105469,56.130001068115234,55.01587677001953,4332900
2022-02-07,56.529998779296875,56.91999816894531,55.029998779296875,55.93000030517578,54.81984329223633,4429500
2022-02-08,55.66999816894531,58.619998931884766,55.11000061035156,58.349998474121094,57.19180679321289,4040400
2022-02-09,59.279998779296875,61.33000183105469,59.2400016784668,61.0,59.78921127319336,4070100
2022-02-10,59.27000045776367,62.27000045776367,59.060001373291016,60.75,59.544166564941406,4364400
2022-02-11,60.29999923706055,60.619998931884766,57.18000030517578,57.349998474121094,56.2116584777832,3846100
2022-02-14,56.900001525878906,57.77000045776367,54.31999969482422,55.029998779296875,53.937705993652344,6392500
2022-02-15,55.560001373291016,56.52000045776367,55.31999969482422,55.369998931884766,54.270957946777344,3196900
2022-02-16,54.939998626708984,55.869998931884766,54.63999938964844,55.45000076293945,54.349369049072266,3162800
2022-02-17,54.400001525878906,55.150001525878906,52.08000183105469,52.15999984741211,51.30974197387695,3628000
2022-02-18,51.95000076293945,53.65999984741211,51.93000030517578,52.279998779296875,51.42778396606445,4132100
2022-02-22,52.369998931884766,53.66999816894531,51.099998474121094,51.43000030517578,50.59164047241211,4083200
2022-02-23,51.400001525878906,52.15999984741211,49.90999984741211,50.31999969482422,49.49973678588867,6233700
2022-02-24,46.119998931884766,53.68000030517578,45.880001068115234,53.13999938964844,52.273765563964844,10078000
2022-02-25,52.61000061035156,54.66999816894531,52.369998931884766,54.45000076293945,53.56241226196289,5059500
2022-02-28,53.459999084472656,53.97999954223633,52.34000015258789,53.369998931884766,52.50001525878906,4721500
2022-03-01,53.369998931884766,53.599998474121094,50.58000183105469,50.939998626708984,50.10962677001953,3735500
2022-03-02,51.709999084472656,53.689998626708984,51.20000076293945,53.349998474121094,52.48033905029297,5009100
2022-03-03,53.33000183105469,53.54999923706055,51.790000915527344,52.13999938964844,51.29006576538086,4092800
2022-03-04,51.77000045776367,51.91999816894531,48.880001068115234,49.81999969482422,49.00788497924805,5085200
2022-03-07,49.97999954223633,50.16999816894531,45.47999954223633,45.5,44.758304595947266,6912400
2022-03-08,46.130001068115234,47.43000030517578,45.459999084472656,45.59000015258789,44.846839904785156,5814800
2022-03-09,47.47999954223633,48.86000061035156,47.459999084472656,47.689998626708984,46.912601470947266,6288600
2022-03-10,46.5099983215332,48.209999084472656,46.439998626708984,48.08000183105469,47.2962532043457,3536800
2022-03-11,48.72999954223633,48.72999954223633,46.7599983215332,46.810001373291016,46.04695129394531,3361100
2022-03-14,47.38999938964844,47.65999984741211,46.279998779296875,46.41999816894531,45.663307189941406,3476700
