Date,Name,Close,Diff
2017-12-06,FISV,65.27999877929688,-0.29000091552734375
2017-12-07,FISV,65.5999984741211,0.44499969482421875
2017-12-08,FISV,65.86000061035156,-0.08499908447265625
2017-12-11,FISV,65.91500091552734,0.21500396728515625
2017-12-12,FISV,65.5999984741211,-0.40000152587890625
2017-12-13,FISV,65.40499877929688,-0.32500457763671875
2017-12-14,FISV,64.94999694824219,-0.42000579833984375
2017-12-15,FISV,65.9800033569336,0.5
2017-12-18,FISV,66.16999816894531,0.0099945068359375
2017-12-19,FISV,66.08000183105469,-0.18499755859375
2017-12-20,FISV,65.79499816894531,-0.5900039672851562
2017-12-21,FISV,65.31500244140625,-0.6199951171875
2017-12-22,FISV,65.16000366210938,-0.024993896484375
2017-12-26,FISV,65.69999694824219,0.5
2017-12-27,FISV,65.74500274658203,0.1300048828125
2017-12-28,FISV,65.99500274658203,0.04500579833984375
2017-12-29,FISV,65.56500244140625,-0.3699951171875
2018-01-02,FISV,65.17500305175781,-0.8050003051757812
2018-01-03,FISV,65.70500183105469,0.4199981689453125
2018-01-04,FISV,66.62999725341797,0.7350006103515625
2018-01-05,FISV,67.29000091552734,0.470001220703125
2018-01-08,FISV,67.42500305175781,0.220001220703125
2018-01-09,FISV,68.1449966430664,0.7199935913085938
2018-01-10,FISV,68.50499725341797,0.4799957275390625
2018-01-11,FISV,68.91500091552734,0.47499847412109375
2018-01-12,FISV,68.61000061035156,-0.29000091552734375
2018-01-16,FISV,68.75499725341797,-0.10500335693359375
2018-01-17,FISV,69.125,-0.2350006103515625
2018-01-18,FISV,68.97000122070312,-0.18499755859375
2018-01-19,FISV,69.05500030517578,0.26000213623046875
2018-01-22,FISV,70.09500122070312,0.9800033569335938
2018-01-23,FISV,70.19499969482422,0.6100006103515625
2018-01-24,FISV,70.06999969482422,-0.4250030517578125
2018-01-25,FISV,70.4000015258789,0.1100006103515625
2018-01-26,FISV,71.29000091552734,0.5250015258789062
2018-01-29,FISV,71.51499938964844,0.36499786376953125
2018-01-30,FISV,71.2699966430664,-0.31500244140625
2018-01-31,FISV,70.41999816894531,-0.8000030517578125
2018-02-01,FISV,70.05000305175781,-0.2899932861328125
2018-02-02,FISV,68.7750015258789,-0.93499755859375
2018-02-05,FISV,65.05500030517578,-3.7949981689453125
2018-02-06,FISV,65.375,1.2300033569335938
2018-02-07,FISV,64.58499908447266,-0.30500030517578125
2018-02-08,FISV,66.5250015258789,-4.549995422363281
2018-02-09,FISV,68.7300033569336,1.3300018310546875
2018-02-12,FISV,69.31999969482422,0.25499725341796875
2018-02-13,FISV,69.51499938964844,0.6100006103515625
2018-02-14,FISV,69.19999694824219,-0.05500030517578125
2018-02-15,FISV,70.2249984741211,0.6749954223632812
2018-02-16,FISV,71.36000061035156,1.1100006103515625
2018-02-20,FISV,70.8550033569336,-0.06999969482421875
2018-02-21,FISV,69.8949966430664,-1.3900070190429688
2018-02-22,FISV,71.05500030517578,0.970001220703125
2018-02-23,FISV,73.09500122070312,1.595001220703125
2018-02-26,FISV,72.68000030517578,-0.7549972534179688
2018-02-27,FISV,72.1050033569336,-0.7649993896484375
2018-02-28,FISV,71.69499969482422,-0.8550033569335938
2018-03-01,FISV,70.93499755859375,-0.9900054931640625
2018-03-02,FISV,71.98999786376953,1.3349990844726562
2018-03-05,FISV,72.46499633789062,1.05999755859375
2018-03-06,FISV,72.11000061035156,-0.38500213623046875
2018-03-07,FISV,72.52999877929688,0.6949996948242188
2018-03-08,FISV,73.05000305175781,0.31999969482421875
2018-03-09,FISV,74.11499786376953,0.68499755859375
2018-03-12,FISV,73.81999969482422,-0.44499969482421875
2018-03-13,FISV,73.75,-0.16500091552734375
2018-03-14,FISV,73.79499816894531,-0.1750030517578125
2018-03-15,FISV,73.83499908447266,0.1049957275390625
2018-03-16,FISV,74.22000122070312,0.20999908447265625
2018-03-19,FISV,73.62000274658203,-0.279998779296875
2018-03-20,FISV,73.45999908447266,-0.25
2018-03-21,FISV,73.16999816894531,-0.45999908447265625
2018-03-22,FISV,71.33999633789062,-1.5200042724609375
2018-03-23,FISV,70.01000213623047,-1.279998779296875
2018-03-26,FISV,71.27999877929688,0.29999542236328125
2018-03-27,FISV,70.27999877929688,-1.4199981689453125
2018-03-28,FISV,70.73999786376953,0.30999755859375
2018-03-29,FISV,71.30999755859375,0.05999755859375
2018-04-02,FISV,70.54000091552734,-0.5
2018-04-03,FISV,70.97000122070312,0.3300018310546875
2018-04-04,FISV,71.12999725341797,0.8299942016601562
2018-04-05,FISV,71.23999786376953,-0.44000244140625
2018-04-06,FISV,69.83999633789062,-0.720001220703125
