Date,Open,High,Low,Close,Adj Close,Volume
2022-01-18,151.57000732421875,153.61000061035156,150.5,153.42999267578125,149.59564208984375,4121300
2022-01-19,155.75,159.2100067138672,153.50999450683594,153.58999633789062,149.7516326904297,4361800
2022-01-20,151.99000549316406,157.0,151.6199951171875,154.13999938964844,150.2878875732422,3494800
2022-01-21,157.14999389648438,157.89999389648438,154.77000427246094,155.42999267578125,151.545654296875,4375000
2022-01-24,155.4199981689453,155.4199981689453,149.1300048828125,153.30999755859375,149.4786376953125,5717800
2022-01-25,151.00999450683594,154.7100067138672,150.77999877929688,153.9600067138672,150.11239624023438,3755500
2022-01-26,154.16000366210938,156.72000122070312,150.72000122070312,151.72000122070312,147.92837524414062,3698400
2022-01-27,151.85000610351562,154.14999389648438,147.58999633789062,148.61000061035156,144.89608764648438,4062400
2022-01-28,149.32000732421875,155.11000061035156,146.38999938964844,155.07000732421875,151.1946563720703,3645200
2022-01-31,155.2100067138672,157.27000427246094,154.42999267578125,156.82000732421875,152.9009246826172,3260500
2022-02-01,157.41000366210938,157.5,152.3300018310547,153.52000427246094,149.6833953857422,3349800
2022-02-02,154.72000122070312,157.9600067138672,154.72000122070312,157.3300018310547,153.398193359375,2910600
2022-02-03,156.05999755859375,157.77999877929688,155.77999877929688,156.44000244140625,152.53042602539062,1968300
2022-02-04,155.02999877929688,155.77999877929688,152.58999633789062,153.49000549316406,149.65414428710938,1929800
2022-02-07,153.25999450683594,154.38999938964844,151.63999938964844,152.0500030517578,148.25013732910156,3816300
2022-02-08,152.58999633789062,152.8300018310547,150.4199981689453,151.19000244140625,147.41162109375,2459600
2022-02-09,152.6999969482422,155.57000732421875,152.6999969482422,155.3699951171875,151.48716735839844,2278900
2022-02-10,152.5800018310547,154.05999755859375,147.2899932861328,148.42999267578125,144.72059631347656,3093900
2022-02-11,149.35000610351562,150.07000732421875,145.1699981689453,146.30999755859375,142.653564453125,4395500
2022-02-14,146.0399932861328,148.07000732421875,144.3800048828125,145.33999633789062,141.70779418945312,3180100
2022-02-15,146.5500030517578,147.55999755859375,145.22000122070312,145.6199951171875,141.98080444335938,3064100
2022-02-16,146.1300048828125,146.94000244140625,142.74000549316406,144.3800048828125,140.7718048095703,2245600
2022-02-17,143.25,144.0500030517578,142.1999969482422,143.27999877929688,139.6992950439453,2703900
2022-02-18,143.11000061035156,144.24000549316406,141.9499969482422,142.5500030517578,138.987548828125,2485200
2022-02-22,143.05999755859375,144.44000244140625,141.63999938964844,142.3699951171875,138.81204223632812,3244000
2022-02-23,143.17999267578125,144.14999389648438,140.5800018310547,140.75999450683594,137.2422637939453,2362800
2022-02-24,138.47000122070312,143.67999267578125,137.89999389648438,143.3300018310547,139.74806213378906,3439800
2022-02-25,143.85000610351562,148.50999450683594,143.66000366210938,148.4499969482422,144.74008178710938,2934600
2022-02-28,146.49000549316406,147.39999389648438,143.88999938964844,145.85000610351562,142.205078125,4213200
2022-03-01,146.72999572753906,147.69000244140625,145.07000732421875,145.75999450683594,142.11732482910156,3458300
2022-03-02,146.25999450683594,148.52999877929688,145.72000122070312,147.63999938964844,143.95033264160156,2816600
2022-03-03,148.86000061035156,150.47999572753906,147.3000030517578,149.5800018310547,145.84185791015625,2248600
2022-03-04,148.02999877929688,150.9600067138672,147.24000549316406,150.83999633789062,147.0703582763672,2780800
2022-03-07,150.58999633789062,151.24000549316406,148.5399932861328,148.91000366210938,145.1885986328125,2590700
2022-03-08,148.30999755859375,150.3000030517578,146.74000549316406,146.99000549316406,143.3165740966797,3021400
2022-03-09,149.17999267578125,152.0,148.32000732421875,150.47999572753906,146.7193603515625,1895100
2022-03-10,148.99000549316406,151.5399932861328,147.77999877929688,151.0800018310547,147.3043670654297,1988400
2022-03-11,152.22000122070312,152.5500030517578,147.67999267578125,147.8300018310547,144.13558959960938,1997400
2022-03-14,148.39999389648438,150.3000030517578,147.60000610351562,149.1699981689453,145.4420928955078,2391400
2022-03-15,151.4199981689453,152.85000610351562,149.47000122070312,151.83999633789062,148.0453643798828,2171300
2022-03-16,153.39999389648438,155.27000427246094,151.1199951171875,154.57000732421875,150.7071533203125,3752700
2022-03-17,153.72999572753906,156.72000122070312,152.0800018310547,156.66000366210938,153.5296173095703,2218700
2022-03-18,156.25999450683594,160.42999267578125,156.25999450683594,160.16000366210938,156.9596710205078,6604900
2022-03-21,160.4499969482422,160.85000610351562,157.2899932861328,158.9199981689453,155.74444580078125,2702000
2022-03-22,160.14999389648438,160.7899932861328,157.55999755859375,158.6699981689453,155.4994354248047,3374100
2022-03-23,158.02000427246094,159.07000732421875,156.88999938964844,157.22999572753906,154.08819580078125,2477400
2022-03-24,157.5,157.89999389648438,154.11000061035156,155.88999938964844,152.7749786376953,2515600
2022-03-25,156.14999389648438,157.41000366210938,154.2899932861328,157.3300018310547,154.18621826171875,1896400
2022-03-28,157.52999877929688,161.00999450683594,157.08999633789062,160.35000610351562,157.1458740234375,2675600
2022-03-29,161.67999267578125,165.16000366210938,160.22000122070312,164.6999969482422,161.40896606445312,3299900
2022-03-30,163.72999572753906,164.25,162.05999755859375,164.13999938964844,160.86013793945312,2368900
2022-03-31,164.88999938964844,165.52000427246094,161.39999389648438,161.47999572753906,158.25328063964844,3933500
2022-04-01,162.10000610351562,166.22000122070312,160.61000061035156,165.8000030517578,162.4869842529297,2867300
2022-04-04,166.1300048828125,166.44000244140625,162.1699981689453,163.77999877929688,160.50732421875,2448100
2022-04-05,163.5,168.3300018310547,163.2100067138672,166.27999877929688,162.95738220214844,3289000
2022-04-06,165.0,170.66000366210938,164.00999450683594,170.11000061035156,166.71084594726562,3123000
2022-04-07,168.44000244140625,169.88999938964844,166.72000122070312,168.8300018310547,165.4564208984375,3142100
2022-04-08,168.1999969482422,169.38999938964844,166.8800048828125,168.64999389648438,165.28001403808594,1839600
2022-04-11,168.3300018310547,169.33999633789062,164.4199981689453,165.72999572753906,162.41836547851562,2455300
2022-04-12,165.52999877929688,166.8000030517578,164.33999633789062,165.3300018310547,162.02635192871094,3062200
2022-04-13,165.25999450683594,166.0500030517578,163.52000427246094,165.0,161.7029571533203,2556500
2022-04-14,165.9600067138672,166.3800048828125,162.50999450683594,162.6999969482422,159.4488983154297,2434100
2022-04-18,162.57000732421875,164.08999633789062,162.17999267578125,163.0,159.742919921875,2502200
2022-04-19,166.14999389648438,170.1999969482422,165.25,169.55999755859375,166.17184448242188,3839500
2022-04-20,169.6300048828125,174.08999633789062,169.6300048828125,172.6699981689453,169.21969604492188,4116400
2022-04-21,174.39999389648438,174.5399932861328,170.75,170.77999877929688,167.36746215820312,2620300
2022-04-22,171.1199951171875,172.0,168.6300048828125,168.72999572753906,165.35841369628906,3139800
2022-04-25,169.11000061035156,169.11000061035156,163.41000366210938,167.72999572753906,164.37840270996094,2558300
2022-04-26,167.41000366210938,169.4199981689453,165.36000061035156,165.6300048828125,162.3203582763672,2605300
2022-04-27,165.99000549316406,170.25999450683594,165.2100067138672,167.6699981689453,164.31959533691406,2790900
