time,Name,Close,Diff
2022-01-12,MIR-USD,1.807,0.03699999999999992
2022-01-13,MIR-USD,1.876,0.06899999999999995
2022-01-14,MIR-USD,1.73,-0.14700000000000002
2022-01-15,MIR-USD,1.731,0.0
2022-01-16,MIR-USD,1.705,-0.026999999999999913
2022-01-17,MIR-USD,1.641,-0.062000000000000055
2022-01-18,MIR-USD,1.585,-0.05899999999999994
2022-01-19,MIR-USD,1.529,-0.05600000000000005
2022-01-20,MIR-USD,1.498,-0.030999999999999917
2022-01-21,MIR-USD,1.406,-0.09100000000000019
2022-01-22,MIR-USD,1.285,-0.12200000000000011
2022-01-23,MIR-USD,1.304,0.020000000000000018
2022-01-24,MIR-USD,1.259,-0.04600000000000004
2022-01-25,MIR-USD,1.21,-0.050000000000000044
2022-01-26,MIR-USD,1.192,-0.016000000000000014
2022-01-27,MIR-USD,1.154,-0.03500000000000014
2022-01-28,MIR-USD,1.159,0.007000000000000117
2022-01-29,MIR-USD,1.171,0.015000000000000124
2022-01-30,MIR-USD,1.14,-0.029000000000000137
2022-01-31,MIR-USD,1.143,0.0040000000000000036
2022-02-01,MIR-USD,1.162,0.020000000000000018
2022-02-02,MIR-USD,1.153,-0.006000000000000005
2022-02-03,MIR-USD,1.279,0.123
2022-02-04,MIR-USD,1.258,-0.020999999999999908
2022-02-05,MIR-USD,1.265,0.006999999999999895
2022-02-06,MIR-USD,1.278,0.01200000000000001
2022-02-07,MIR-USD,1.324,0.04500000000000015
2022-02-08,MIR-USD,1.345,0.020999999999999908
2022-02-09,MIR-USD,1.366,0.02100000000000013
2022-02-10,MIR-USD,1.255,-0.10900000000000021
2022-02-11,MIR-USD,1.22,-0.03400000000000003
2022-02-12,MIR-USD,1.195,-0.026000000000000023
2022-02-13,MIR-USD,1.173,-0.020999999999999908
2022-02-14,MIR-USD,1.169,-0.0040000000000000036
2022-02-15,MIR-USD,1.304,0.13600000000000012
2022-02-16,MIR-USD,1.501,0.19599999999999995
2022-02-17,MIR-USD,1.357,-0.14100000000000001
2022-02-18,MIR-USD,1.245,-0.11299999999999999
2022-02-19,MIR-USD,1.254,0.010000000000000009
2022-02-20,MIR-USD,1.162,-0.09099999999999997
2022-02-21,MIR-USD,1.136,-0.026000000000000023
2022-02-22,MIR-USD,1.187,0.050000000000000044
2022-02-23,MIR-USD,1.103,-0.08299999999999996
2022-02-24,MIR-USD,1.059,-0.04400000000000004
2022-02-25,MIR-USD,1.302,0.244
2022-02-26,MIR-USD,1.538,0.23399999999999999
2022-02-27,MIR-USD,1.3,-0.236
2022-02-28,MIR-USD,1.413,0.11299999999999999
2022-03-01,MIR-USD,1.359,-0.06000000000000005
2022-03-02,MIR-USD,1.315,-0.04400000000000004
2022-03-03,MIR-USD,1.265,-0.049000000000000155
2022-03-04,MIR-USD,1.174,-0.09000000000000008
2022-03-05,MIR-USD,1.927,0.7570000000000001
2022-03-06,MIR-USD,1.706,-0.21999999999999997
2022-03-07,MIR-USD,1.485,-0.21999999999999997
2022-03-08,MIR-USD,1.51,0.026000000000000023
2022-03-09,MIR-USD,2.123,0.6130000000000002
2022-03-10,MIR-USD,2.033,-0.09200000000000008
2022-03-11,MIR-USD,1.89,-0.1399999999999999
2022-03-12,MIR-USD,1.847,-0.04499999999999993
2022-03-13,MIR-USD,1.681,-0.16599999999999993
2022-03-14,MIR-USD,1.634,-0.049000000000000155
2022-03-15,MIR-USD,1.809,0.17199999999999993
2022-03-16,MIR-USD,1.732,-0.07699999999999996
2022-03-17,MIR-USD,1.688,-0.04800000000000004
2022-03-18,MIR-USD,1.63,-0.06000000000000005
2022-03-19,MIR-USD,1.682,0.050999999999999934
2022-03-20,MIR-USD,1.603,-0.08000000000000007
2022-03-21,MIR-USD,1.604,0.0
2022-03-22,MIR-USD,1.622,0.016000000000000014
2022-03-23,MIR-USD,1.684,0.06299999999999994
2022-03-24,MIR-USD,1.671,-0.014999999999999902
2022-03-25,MIR-USD,1.606,-0.06399999999999983
2022-03-26,MIR-USD,1.622,0.015000000000000124
2022-03-27,MIR-USD,1.673,0.050999999999999934
2022-03-28,MIR-USD,1.652,-0.02200000000000002
2022-03-29,MIR-USD,1.844,0.19300000000000006
2022-03-30,MIR-USD,1.789,-0.05500000000000016
2022-03-31,MIR-USD,1.638,-0.14900000000000002
2022-04-01,MIR-USD,1.658,0.018999999999999906
2022-04-02,MIR-USD,1.67,0.010000000000000009
2022-04-03,MIR-USD,1.698,0.02400000000000002
2022-04-04,MIR-USD,1.959,0.264
2022-04-05,MIR-USD,1.843,-0.11699999999999999
2022-04-06,MIR-USD,1.713,-0.1319999999999999
2022-04-07,MIR-USD,1.936,0.22299999999999986
2022-04-08,MIR-USD,1.768,-0.16799999999999993
2022-04-09,MIR-USD,1.934,0.16599999999999993
2022-04-10,MIR-USD,1.806,-0.129
2022-04-11,MIR-USD,1.561,-0.2450000000000001
2022-04-12,MIR-USD,1.657,0.09499999999999997
2022-04-13,MIR-USD,1.641,-0.016000000000000014
2022-04-14,MIR-USD,1.613,-0.026000000000000023
2022-04-15,MIR-USD,1.588,-0.02299999999999991
2022-04-16,MIR-USD,1.568,-0.020000000000000018
2022-04-17,MIR-USD,1.51,-0.05699999999999994
2022-04-18,MIR-USD,1.458,-0.050999999999999934
2022-04-19,MIR-USD,1.467,0.009000000000000119
2022-04-20,MIR-USD,1.441,-0.02499999999999991
2022-04-21,MIR-USD,1.358,-0.08299999999999996
2022-04-22,MIR-USD,1.362,0.0050000000000001155
2022-04-23,MIR-USD,1.349,-0.013000000000000123
2022-04-24,MIR-USD,1.289,-0.06000000000000005
2022-04-25,MIR-USD,1.28,-0.008999999999999897
2022-04-26,MIR-USD,1.169,-0.11199999999999988
2022-04-27,MIR-USD,1.212,0.04600000000000004
2022-04-28,MIR-USD,1.175,-0.038000000000000034
2022-04-29,MIR-USD,1.123,-0.052000000000000046
2022-04-30,MIR-USD,1.004,-0.12199999999999989
2022-05-01,MIR-USD,1.053,0.04699999999999993
2022-05-02,MIR-USD,1.047,-0.008000000000000007
2022-05-03,MIR-USD,1.132,0.08699999999999997
2022-05-04,MIR-USD,1.177,0.04400000000000004
2022-05-05,MIR-USD,1.058,-0.121
2022-05-06,MIR-USD,1.04,-0.016999999999999904
2022-05-07,MIR-USD,1.015,-0.026000000000000023
2022-05-08,MIR-USD,0.957,-0.05799999999999994
2022-05-09,MIR-USD,0.71,-0.247
2022-05-10,MIR-USD,0.66,-0.04999999999999993
2022-05-11,MIR-USD,0.39,-0.269
2022-05-12,MIR-USD,0.277,-0.11199999999999999
2022-05-13,MIR-USD,0.277,0.0
2022-05-14,MIR-USD,0.364,0.08699999999999997
2022-05-15,MIR-USD,0.345,-0.019000000000000017
2022-05-16,MIR-USD,0.283,-0.062
2022-05-17,MIR-USD,0.282,-0.0020000000000000018
2022-05-18,MIR-USD,0.229,-0.052999999999999964
2022-05-19,MIR-USD,0.238,0.009999999999999981
2022-05-20,MIR-USD,0.218,-0.01999999999999999
2022-05-21,MIR-USD,0.213,-0.0050000000000000044
2022-05-22,MIR-USD,0.253,0.04000000000000001
2022-05-23,MIR-USD,0.52,0.267
2022-05-24,MIR-USD,0.406,-0.11199999999999999
2022-05-25,MIR-USD,0.36,-0.04300000000000004
2022-05-26,MIR-USD,0.288,-0.07200000000000001
2022-05-27,MIR-USD,0.278,-0.009999999999999953
2022-05-28,MIR-USD,0.317,0.03999999999999998
2022-05-29,MIR-USD,0.318,0.0010000000000000009
2022-05-30,MIR-USD,0.317,-0.0020000000000000018
2022-05-31,MIR-USD,0.292,-0.026000000000000023
2022-06-01,MIR-USD,0.27,-0.021999999999999964
2022-06-02,MIR-USD,0.2899,0.018899999999999972
2022-06-03,MIR-USD,0.2778,-0.0121
2022-06-04,MIR-USD,0.2718,-0.005800000000000027
2022-06-05,MIR-USD,0.264,-0.007799999999999974
2022-06-06,MIR-USD,0.2623,-0.0019000000000000128
2022-06-07,MIR-USD,0.2492,-0.013300000000000006
2022-06-08,MIR-USD,0.2356,-0.013600000000000001
2022-06-09,MIR-USD,0.2467,0.010700000000000015
2022-06-10,MIR-USD,0.2205,-0.025999999999999995
2022-06-11,MIR-USD,0.2136,-0.0068000000000000005
2022-06-12,MIR-USD,0.2071,-0.0068000000000000005
2022-06-13,MIR-USD,0.186,-0.021100000000000008
2022-06-14,MIR-USD,0.1828,-0.0031000000000000194
2022-06-15,MIR-USD,0.1848,0.001899999999999985
2022-06-16,MIR-USD,0.1698,-0.015499999999999986
2022-06-17,MIR-USD,0.1716,0.0020999999999999908
2022-06-18,MIR-USD,0.1614,-0.010800000000000004
2022-06-19,MIR-USD,0.1837,0.02149999999999999
2022-06-20,MIR-USD,0.1777,-0.005599999999999994
2022-06-21,MIR-USD,0.1809,0.003400000000000014
2022-06-22,MIR-USD,0.1728,-0.008099999999999996
2022-06-23,MIR-USD,0.1798,0.007499999999999979
2022-06-24,MIR-USD,0.1876,0.007099999999999995
2022-06-25,MIR-USD,0.1938,0.005899999999999989
2022-06-26,MIR-USD,0.2045,0.010699999999999987
2022-06-27,MIR-USD,0.2013,-0.0030999999999999917
2022-06-28,MIR-USD,0.1977,-0.003700000000000009
2022-06-29,MIR-USD,0.2295,0.03210000000000002
2022-06-30,MIR-USD,0.1952,-0.033999999999999975
2022-07-01,MIR-USD,0.1907,-0.004599999999999993
2022-07-02,MIR-USD,0.1878,-0.002600000000000019
2022-07-03,MIR-USD,0.1863,-0.0014000000000000123
2022-07-04,MIR-USD,0.1861,-0.00010000000000001674
2022-07-05,MIR-USD,0.1851,-0.0010000000000000009
2022-07-06,MIR-USD,0.1844,-0.0007999999999999952
2022-07-07,MIR-USD,0.1886,0.004299999999999998
2022-07-08,MIR-USD,0.1845,-0.004500000000000004
2022-07-09,MIR-USD,0.188,0.0032000000000000084
2022-07-10,MIR-USD,0.1839,-0.004799999999999999
2022-07-11,MIR-USD,0.1705,-0.013899999999999996
2022-07-12,MIR-USD,0.1671,-0.003400000000000014
2022-07-13,MIR-USD,0.1758,0.008700000000000013
2022-07-14,MIR-USD,0.1778,0.0019000000000000128
2022-07-15,MIR-USD,0.1789,0.001700000000000007
2022-07-16,MIR-USD,0.1822,0.0030999999999999917
2022-07-17,MIR-USD,0.1752,-0.006900000000000017
2022-07-18,MIR-USD,0.186,0.010800000000000004
2022-07-19,MIR-USD,0.1897,0.00410000000000002
2022-07-20,MIR-USD,0.2694,0.08009999999999998
2022-07-21,MIR-USD,0.2309,-0.039100000000000024
2022-07-22,MIR-USD,0.2141,-0.017199999999999993
2022-07-23,MIR-USD,0.2093,-0.004699999999999982
2022-07-24,MIR-USD,0.2079,-0.001700000000000007
2022-07-25,MIR-USD,0.1903,-0.017600000000000005
2022-07-26,MIR-USD,0.1921,0.001899999999999985
2022-07-27,MIR-USD,0.2116,0.019500000000000017
2022-07-28,MIR-USD,0.2159,0.004600000000000021
2022-07-29,MIR-USD,0.2172,0.0007000000000000062
2022-07-30,MIR-USD,0.2115,-0.00520000000000001
2022-07-31,MIR-USD,0.2296,0.017699999999999994
2022-08-01,MIR-USD,0.2361,0.0068000000000000005
2022-08-02,MIR-USD,0.224,-0.011800000000000005
2022-08-03,MIR-USD,0.2278,0.0039000000000000146
2022-08-04,MIR-USD,0.2275,-0.0007999999999999952
2022-08-05,MIR-USD,0.2332,0.005399999999999988
2022-08-06,MIR-USD,0.2351,0.0019000000000000128
2022-08-07,MIR-USD,0.2361,0.0011000000000000176
2022-08-08,MIR-USD,0.2375,0.0012999999999999956
2022-08-09,MIR-USD,0.2259,-0.011200000000000015
2022-08-10,MIR-USD,0.2336,0.007300000000000001
2022-08-11,MIR-USD,0.2284,-0.0049000000000000155
2022-08-12,MIR-USD,0.2318,0.003400000000000014
2022-08-13,MIR-USD,0.2306,-0.0010000000000000009
2022-08-14,MIR-USD,0.2255,-0.005399999999999988
2022-08-15,MIR-USD,0.2143,-0.011200000000000015
2022-08-16,MIR-USD,0.2124,-0.001799999999999996
2022-08-17,MIR-USD,0.1949,-0.017000000000000015
2022-08-18,MIR-USD,0.1936,-0.0012000000000000066
2022-08-19,MIR-USD,0.1722,-0.021600000000000008
2022-08-20,MIR-USD,0.1751,0.0032000000000000084
2022-08-21,MIR-USD,0.1791,0.003500000000000003
2022-08-22,MIR-USD,0.1732,-0.005700000000000011
2022-08-23,MIR-USD,0.1794,0.0063
2022-08-24,MIR-USD,0.1762,-0.0032999999999999974
2022-08-25,MIR-USD,0.1807,0.004500000000000004
2022-08-26,MIR-USD,0.1602,-0.020299999999999985
2022-08-27,MIR-USD,0.1624,0.0020999999999999908
2022-08-28,MIR-USD,0.157,-0.005299999999999999
2022-08-29,MIR-USD,0.1789,0.021900000000000003
2022-08-30,MIR-USD,0.1657,-0.013200000000000017
2022-08-31,MIR-USD,0.1753,0.008800000000000002
2022-09-01,MIR-USD,0.179,0.003899999999999987
2022-09-02,MIR-USD,0.1819,0.00360000000000002
2022-09-03,MIR-USD,0.1785,-0.0030000000000000027
2022-09-04,MIR-USD,0.1762,-0.002799999999999997
2022-09-05,MIR-USD,0.1849,0.008700000000000013
2022-09-06,MIR-USD,0.171,-0.0131
2022-09-07,MIR-USD,0.1725,0.0024999999999999745
2022-09-08,MIR-USD,0.1775,0.004899999999999988
2022-09-09,MIR-USD,0.2369,0.059599999999999986
2022-09-10,MIR-USD,0.3112,0.07349999999999998
2022-09-11,MIR-USD,0.2829,-0.028000000000000025
2022-09-12,MIR-USD,0.2345,-0.04860000000000003
